index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
72,7.2,2.43412,1.89877,-2.53624,0.733347,1.23314,-0.27395,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,8.54469e-10,6.43365e-10,2.21209e-11,-4.81686e-10,4.52366e-10,1.06285e-10
73,7.3,2.53412,1.97405,-2.53365,0.676973,1.28604,-0.26151,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,8.5557e-10,6.43023e-10,2.21544e-11,-4.81595e-10,4.51999e-10,1.06274e-10
74,7.4,2.63412,2.04932,-2.53106,0.6206,1.33894,-0.24907,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,8.60057e-10,6.45043e-10,2.2184e-11,-4.81222e-10,4.53919e-10,1.06654e-10
75,7.5,2.73412,2.1246,-2.52847,0.564226,1.39184,-0.23663,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,8.54721e-10,6.43413e-10,2.21219e-11,-4.81797e-10,4.52094e-10,1.06318e-10
76,7.6,2.8336,2.19948,-2.5259,0.508149,1.44446,-0.224256,0.967562,0.728342,0.0250442,-0.545449,0.511837,0.120363,-1,-0.752759,-0.0258838,0.563735,-0.528996,-0.124398
77,7.7,2.92535,2.26855,-2.52352,0.456423,1.493,-0.212842,0.867562,0.653066,0.0224558,-0.489076,0.458937,0.107923,-1,-0.752759,-0.0258838,0.563735,-0.528996,-0.124398
78,7.8,3.00711,2.33009,-2.5214,0.410334,1.53625,-0.202671,0.767562,0.57779,0.0198674,-0.432702,0.406037,0.0954834,-1,-0.752759,-0.0258838,0.563735,-0.528996,-0.124398
79,7.9,3.07886,2.38411,-2.51955,0.369883,1.57421,-0.193745,0.667562,0.502514,0.017279,-0.376329,0.353138,0.0830435,-1,-0.752759,-0.0258838,0.563735,-0.528996,-0.124398
80,8,3.14062,2.43059,-2.51795,0.335068,1.60688,-0.186063,0.567562,0.427238,0.0146907,-0.319955,0.300238,0.0706037,-1,-0.752759,-0.0258838,0.563735,-0.528996,-0.124398
81,8.1,3.19238,2.46955,-2.51661,0.305891,1.63426,-0.179624,0.467562,0.351962,0.0121023,-0.263582,0.247339,0.0581639,-1,-0.752759,-0.0258838,0.563735,-0.528996,-0.124398
82,8.2,3.23413,2.50099,-2.51553,0.282352,1.65635,-0.17443,0.367562,0.276686,0.00951391,-0.207208,0.194439,0.0457241,-1,-0.752759,-0.0258838,0.563735,-0.528996,-0.124398
83,8.3,3.26589,2.52489,-2.51471,0.26445,1.67315,-0.17048,0.267562,0.20141,0.00692553,-0.150834,0.141539,0.0332843,-1,-0.752759,-0.0258838,0.563735,-0.528996,-0.124398
84,8.4,3.28765,2.54127,-2.51414,0.252185,1.68466,-0.167773,0.167562,0.126134,0.00433715,-0.0944609,0.0886398,0.0208445,-1,-0.752759,-0.0258838,0.563735,-0.528996,-0.124398
85,8.5,3.2994,2.55012,-2.51384,0.245558,1.69087,-0.166311,0.0675624,0.0508583,0.00174877,-0.0380873,0.0357403,0.00840465,-1,-0.752759,-0.0258838,0.563735,-0.528996,-0.124398
86,8.6,3.30468,2.55388,-2.51503,0.243487,1.69006,-0.163556,0.0333015,0.0206956,-0.0268523,4.70167e-05,-0.0576436,0.0479582,-0.805602,-0.639606,-0.231174,0.596972,-0.997304,0.232298
87,8.7,3.30942,2.55661,-2.51975,0.244185,1.6793,-0.155284,0.0693799,0.0389511,-0.0683622,0.0110718,-0.157621,0.120467,0.448249,0.224629,-0.414655,0.0896425,-1.00006,0.750118
88,8.8,3.31863,2.56154,-2.52859,0.245814,1.65853,-0.139541,0.115287,0.0587845,-0.107662,0.0223146,-0.257631,0.193832,0.472198,0.167655,-0.368009,0.139048,-1.00002,0.71455
89,8.9,3.33255,2.56814,-2.5411,0.248842,1.62777,-0.116636,0.163509,0.0719199,-0.141524,0.0393945,-0.357642,0.263644,0.490504,0.0921605,-0.307308,0.205225,-1.00009,0.683926
90,9,3.35141,2.57564,-2.55666,0.25395,1.58701,-0.0869218,0.214171,0.0762735,-0.168526,0.0642287,-0.457652,0.330101,0.523253,-0.00814759,-0.231057,0.294454,-1.00006,0.646362
91,9.1,3.37545,2.58304,-2.57454,0.262008,1.53624,-0.0506787,0.266827,0.0699372,-0.187576,0.0986936,-0.557657,0.394614,0.530688,-0.122542,-0.147359,0.398638,-1.00001,0.644369
92,9.2,3.40481,2.5892,-2.59388,0.274083,1.47547,-0.0079744,0.320418,0.0508418,-0.197627,0.144994,-0.657654,0.459961,0.534368,-0.262675,-0.0520212,0.531492,-0.999938,0.673744
93,9.3,3.43949,2.5927,-2.61372,0.2915,1.40471,0.0414965,0.372819,0.0163199,-0.19725,0.206152,-0.757637,0.53092,0.510809,-0.433892,0.0626216,0.699414,-0.999782,0.757649
94,9.4,3.47922,2.59181,-2.6329,0.315965,1.32395,0.0986447,0.420609,-0.0377707,-0.183809,0.286958,-0.857598,0.615091,0.424181,-0.660102,0.215349,0.930739,-0.999993,0.95866
95,9.5,3.52299,2.58433,-2.64978,0.349579,1.23376,0.16495,0.447355,-0.115428,-0.148658,0.386076,-0.93543,0.708586,0.00386387,-0.875507,0.50874,1.00051,-0.439755,0.876238
96,9.6,3.56682,2.56835,-2.66161,0.392816,1.13969,0.239406,0.412064,-0.200361,-0.0823063,0.466109,-0.914195,0.760539,-0.721726,-0.710881,0.769669,0.454824,0.977111,-0.00713211
