index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
59,5.9,-2.25784,1.49173,-2.55023,1.03818,0.947099,-0.341216,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.0875e-10,3.07063e-10,1.05544e-11,-2.29786e-10,2.15616e-10,5.07267e-11
60,6,-2.32586,1.59173,-2.54679,0.963288,1.01737,-0.32469,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08596e-10,3.06795e-10,1.05549e-11,-2.29705e-10,2.15476e-10,5.07025e-11
61,6.1,-2.39387,1.69173,-2.54336,0.888398,1.08765,-0.308165,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08586e-10,3.06823e-10,1.05555e-11,-2.29613e-10,2.15483e-10,5.07167e-11
62,6.2,-2.46189,1.79173,-2.53992,0.813509,1.15792,-0.291639,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08757e-10,3.06856e-10,1.05562e-11,-2.29687e-10,2.15673e-10,5.07332e-11
63,6.3,-2.5299,1.89173,-2.53648,0.73862,1.2282,-0.275114,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.0876e-10,3.06895e-10,1.0557e-11,-2.29775e-10,2.15699e-10,5.07527e-11
64,6.4,-2.59792,1.99173,-2.53304,0.663731,1.29847,-0.258588,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08546e-10,3.06942e-10,1.05443e-11,-2.29662e-10,2.15512e-10,5.07216e-11
65,6.5,-2.66538,2.09091,-2.52963,0.589457,1.36817,-0.242198,-0.652582,0.95946,0.0329912,-0.718531,0.674253,0.158557,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
66,6.6,-2.72723,2.18185,-2.5265,0.521348,1.43208,-0.227169,-0.584566,0.85946,0.0295526,-0.643642,0.603978,0.142031,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
67,6.7,-2.78229,2.2628,-2.52372,0.460729,1.48896,-0.213792,-0.516551,0.75946,0.0261141,-0.568753,0.533704,0.125505,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
68,6.8,-2.83054,2.33374,-2.52128,0.407598,1.53882,-0.202068,-0.448535,0.65946,0.0226756,-0.493864,0.46343,0.10898,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
